lat,lng,gps_time_ms,altitude,speed,horizontal_accuracy,vertical_accuracy,driver_status,battery_level,type
46.1858692,6.1117831,1449660006444,0.0,0.0,15.628,15.628,offline,0.59,tap
46.1858692,6.1117831,1449660006444,0.0,0.0,15.628,15.628,offline,0.59,impression
46.1858692,6.1117831,1449660006444,0.0,0.0,15.628,15.628,offline,0.59,lifecycle
46.1853965,6.1171087,1449678024030,459.0,2.4665766,15.0,15.0,\N,0.52,lifecycle
46.1853965,6.1171087,1449678034353,0.0,0.0,149.594,149.594,offline,0.52,impression
46.1853965,6.1171087,1449678034353,0.0,0.0,149.594,149.594,offline,0.52,tap
46.183761,6.1197567,1449678045790,0.0,0.0,1100.0,1100.0,\N,0.51,lifecycle
46.183761,6.1197567,1449678045790,0.0,0.0,1100.0,1100.0,\N,0.51,impression
46.183761,6.1197567,1449678045790,0.0,0.0,1100.0,1100.0,\N,0.51,tap
46.2011642,6.1308312,1449684730716,0.0,0.0,1100.0,1100.0,\N,0.3,impression
46.2011642,6.1308312,1449684730716,0.0,0.0,1100.0,1100.0,\N,0.3,lifecycle
46.2011642,6.1308312,1449684730716,0.0,0.0,1100.0,1100.0,\N,0.3,tap
46.2011642,6.1308312,1449684730716,0.0,0.0,1100.0,1100.0,\N,0.29,lifecycle
46.2011642,6.1308312,1449684730716,0.0,0.0,1100.0,1100.0,\N,0.29,tap
46.2011642,6.1308312,1449684730716,0.0,0.0,1100.0,1100.0,\N,0.29,impression
46.1858336,6.1117988,1449687915956,0.0,0.0,23.031,23.031,\N,0.28,impression
46.1858619,6.1117784,1449687938255,0.0,0.0,22.643,22.643,offline,0.28,impression
46.1858619,6.1117784,1449687938255,0.0,0.0,22.643,22.643,offline,0.28,custom
46.1858619,6.1117784,1449687938255,0.0,0.0,22.643,22.643,offline,0.28,tap
46.1858619,6.1117784,1449687938255,0.0,0.0,22.643,22.643,offline,0.28,lifecycle
46.1858661,6.1117633,1449698615149,0.0,0.0,23.295,23.295,offline,0.08,impression
46.1858661,6.1117633,1449698615149,0.0,0.0,23.295,23.295,offline,0.08,custom
46.1858661,6.1117633,1449698615149,0.0,0.0,23.295,23.295,offline,0.08,tap
46.1858673,6.1117716,1449730808376,0.0,0.0,22.774,22.774,\N,0.09,impression
46.1858555,6.1117933,1449730822263,0.0,0.0,20.0,20.0,offline,0.09,impression
46.1858555,6.1117933,1449730822263,0.0,0.0,20.0,20.0,offline,0.09,custom
46.1858555,6.1117933,1449730822263,0.0,0.0,20.0,20.0,offline,0.09,tap
46.1858555,6.1117933,1449730822263,0.0,0.0,20.0,20.0,offline,0.09,lifecycle
46.1858738,6.1118193,1449742526424,0.0,0.0,14.397,14.397,offline,0.09,impression
46.1858738,6.1118193,1449742526424,0.0,0.0,14.397,14.397,offline,0.09,custom
46.1858738,6.1118193,1449742526424,0.0,0.0,14.397,14.397,offline,0.09,tap
46.1858579,6.1117894,1449745410884,0.0,0.0,22.233,22.233,\N,0.05,impression
46.1858754,6.1117845,1449745427544,0.0,0.0,21.69,21.69,offline,0.05,impression
46.1858754,6.1117845,1449745427544,0.0,0.0,21.69,21.69,offline,0.05,custom
46.1858754,6.1117845,1449745427544,0.0,0.0,21.69,21.69,offline,0.05,tap
46.1881699,6.1102266,1449772566912,0.0,0.0,1299.999,1299.999,offline,0.12,impression
46.1881699,6.1102266,1449772593527,0.0,0.0,1299.999,1299.999,offline,0.12,impression
46.1881699,6.1102266,1449772593527,0.0,0.0,1299.999,1299.999,offline,0.12,custom
46.1881699,6.1102266,1449772593527,0.0,0.0,1299.999,1299.999,offline,0.12,tap
46.1881699,6.1102266,1449772593527,0.0,0.0,1299.999,1299.999,open,0.12,tap
46.1881699,6.1102266,1449772593527,0.0,0.0,1299.999,1299.999,open,0.12,impression
46.189246,6.11814,1449772624519,0.0,0.0,1299.999,1299.999,open,0.12,impression
46.1874983,6.1119276,1449772635097,479.0,0.74953324,11.0,11.0,dispatching,0.12,impression
46.1875551,6.1118678,1449772651091,490.0,0.0,10.0,10.0,dispatching,0.12,impression
46.1875554,6.1118672,1449772655067,490.0,0.0,5.0,5.0,dispatching,0.12,impression
46.1875556,6.111867,1449772657076,491.0,0.0,4.0,4.0,open,0.12,impression
46.1875558,6.1118665,1449772661068,491.0,0.0,4.0,4.0,open,0.12,impression
46.1875558,6.1118665,1449772661068,491.0,0.0,4.0,4.0,offline,0.12,impression
46.1875558,6.1118665,1449772661068,491.0,0.0,4.0,4.0,offline,0.12,tap
46.1875558,6.1118665,1449772661068,491.0,0.0,4.0,4.0,offline,0.12,lifecycle
46.1875558,6.1118665,1449772661068,491.0,0.0,4.0,4.0,open,0.12,tap
46.1845596,6.1022795,1449773313069,536.0,0.0,8.0,8.0,dispatching,0.12,lifecycle
46.1845868,6.1022798,1449773323110,527.0,0.0,5.0,5.0,dispatching,0.12,impression
46.1845868,6.1022798,1449773323110,527.0,0.0,5.0,5.0,dispatching,0.12,lifecycle
46.1845868,6.1022798,1449773323110,527.0,0.0,5.0,5.0,accepted,0.12,impression
46.1845868,6.1022798,1449773323110,527.0,0.0,5.0,5.0,accepted,0.12,tap
46.1845871,6.1022799,1449773327063,527.0,0.0,4.0,4.0,accepted,0.12,impression
46.1845873,6.1022799,1449773329062,527.0,0.0,4.0,4.0,arrived,0.12,tap
46.1845873,6.1022799,1449773329062,527.0,0.0,4.0,4.0,arrived,0.12,impression
46.1845872,6.1022799,1449773331066,527.0,0.0,4.0,4.0,arrived,0.12,lifecycle
46.1845872,6.1022799,1449773331066,527.0,0.0,4.0,4.0,arrived,0.12,impression
46.1846074,6.102337,1449773346099,525.0,0.72,8.0,8.0,arrived,0.12,tap
46.1787177,6.1089909,1449773603078,450.0,0.59,3.9,3.9,arrived,0.12,tap
46.1787177,6.1089909,1449773603078,450.0,0.59,3.9,3.9,arrived,0.12,lifecycle
46.178719,6.1089936,1449773606072,450.0,0.0,3.0,3.0,arrived,0.12,impression
46.1787251,6.1090575,1449773646065,453.0,0.0,3.0,3.0,arrived,0.12,lifecycle
46.1787251,6.1090575,1449773646065,453.0,0.0,3.0,3.0,arrived,0.12,impression
46.1787284,6.1092324,1449773741098,457.0,1.4436065,3.9,3.9,arrived,0.12,lifecycle
46.1788771,6.1097055,1449773779081,457.0,5.9986663,4.0,4.0,arrived,0.12,lifecycle
46.1788289,6.1104627,1449773844092,459.0,0.0,3.9,3.9,on_trip,0.12,tap
46.1788289,6.1104627,1449773844092,459.0,0.0,3.9,3.9,on_trip,0.12,impression
46.1788293,6.1104609,1449773848065,460.0,0.0,3.9,3.9,on_trip,0.12,impression
46.1788293,6.1104609,1449773848065,460.0,0.0,3.9,3.9,on_trip,0.12,tap
46.1788567,6.1104235,1449773852065,459.0,1.8844893,4.0,4.0,on_trip,0.12,lifecycle
46.1788567,6.1104235,1449773852065,459.0,1.8844893,4.0,4.0,on_trip,0.12,impression
46.2020673,6.1634904,1449775147103,441.0,0.0,5.0,5.0,on_trip,0.12,tap
46.2020673,6.1634904,1449775147103,441.0,0.0,5.0,5.0,on_trip,0.12,lifecycle
46.2020591,6.1634908,1449775150063,442.0,0.0,4.0,4.0,on_trip,0.12,impression
46.2020591,6.1634908,1449775150063,442.0,0.0,4.0,4.0,on_trip,0.12,tap
46.2020555,6.1634921,1449775153063,441.0,0.0,4.0,4.0,on_trip,0.12,impression
46.2020555,6.1634921,1449775153063,441.0,0.0,4.0,4.0,on_trip,0.12,tap
46.2020555,6.1634921,1449775153063,441.0,0.0,4.0,4.0,open,0.12,impression
46.2020555,6.1634921,1449775153063,441.0,0.0,4.0,4.0,open,0.12,tap
46.202052,6.1634923,1449775156060,441.0,0.3342155,4.0,4.0,open,0.12,tap
46.202052,6.1634923,1449775156060,441.0,0.3342155,4.0,4.0,open,0.12,impression
46.2020533,6.1635071,1449775158070,442.0,0.26,5.0,5.0,open,0.12,impression
46.2017934,6.1624928,1449775187064,444.0,7.7020125,5.0,5.0,open,0.12,lifecycle
46.2016764,6.1621828,1449775198102,448.0,1.2578156,7.0,7.0,open,0.12,lifecycle
46.2016764,6.1621828,1449775198102,448.0,1.2578156,7.0,7.0,open,0.12,impression
46.201662,6.1621421,1449775201068,449.0,1.2272327,9.0,9.0,open,0.12,tap
46.201662,6.1621421,1449775201068,449.0,1.2272327,9.0,9.0,open,0.12,impression
46.2016647,6.1621005,1449775206095,451.0,0.3330165,6.0,6.0,open,0.12,tap
46.2016647,6.1621005,1449775206095,451.0,0.3330165,6.0,6.0,open,0.12,impression
46.2016732,6.1620855,1449775209074,450.0,0.0,5.0,5.0,open,0.12,tap
46.2016732,6.1620855,1449775209074,450.0,0.0,5.0,5.0,open,0.12,impression
46.2012255,6.1599883,1449775271089,443.0,5.4909105,9.0,9.0,open,0.12,impression
46.1993327,6.1572019,1449775305090,450.0,7.4686813,5.0,5.0,open,0.12,tap
46.1993327,6.1572019,1449775305090,450.0,7.4686813,5.0,5.0,open,0.12,impression
46.1991468,6.1570071,1449775311088,451.0,1.6999999,4.0,4.0,open,0.12,tap
46.1991468,6.1570071,1449775311088,451.0,1.6999999,4.0,4.0,open,0.12,impression
46.1991313,6.1570011,1449775313092,452.0,0.6815424,4.0,4.0,open,0.12,tap
46.1991313,6.1570011,1449775313092,452.0,0.6815424,4.0,4.0,open,0.12,impression
46.1991162,6.1569733,1449775319082,455.0,0.2404163,4.0,4.0,open,0.12,tap
46.1991162,6.1569733,1449775319082,455.0,0.2404163,4.0,4.0,open,0.12,impression
46.1972199,6.1540763,1449775378091,455.0,10.01032,4.0,4.0,open,0.12,impression
46.1961621,6.1556223,1449775440068,462.0,0.0,5.0,5.0,open,0.12,impression
46.1942382,6.1597374,1449775500070,463.0,10.697481,10.0,10.0,open,0.12,impression
46.1933705,6.1616123,1449775558086,466.0,0.0,3.9,3.9,open,0.12,impression
46.1933637,6.1616014,1449775620078,466.0,0.0,3.9,3.9,open,0.12,impression
46.1941785,6.1600228,1449775680086,465.0,10.220177,4.0,4.0,open,0.12,impression
46.195976,6.1561415,1449775740088,460.0,6.9505825,10.0,10.0,open,0.12,impression
46.1960259,6.1512152,1449775802078,457.0,0.8102469,4.0,4.0,open,0.12,impression
46.1970289,6.1449701,1449775858098,434.0,9.620748,4.0,4.0,open,0.12,impression
46.19748,6.1438012,1449775920084,425.0,0.0,10.0,10.0,open,0.12,impression
46.1981618,6.1431991,1449775976076,428.0,0.0,3.9,3.9,open,0.12,tap
46.1981618,6.1431991,1449775976076,428.0,0.0,3.9,3.9,open,0.12,impression
46.1981619,6.1431991,1449775980089,428.0,0.0,3.9,3.9,open,0.12,tap
46.1981619,6.1431991,1449775980089,428.0,0.0,3.9,3.9,open,0.12,impression
46.1981619,6.1431991,1449775984065,428.0,0.0,3.9,3.9,open,0.12,impression
46.198162,6.1431991,1449775990064,428.0,0.0,3.9,3.9,open,0.12,tap
46.198162,6.1431991,1449775990064,428.0,0.0,3.9,3.9,open,0.12,impression
46.198162,6.1431991,1449775993058,428.0,0.0,3.0,3.0,open,0.12,tap
46.198162,6.1431991,1449775993058,428.0,0.0,3.0,3.0,open,0.12,impression
46.198162,6.1431991,1449775995060,428.0,0.0,3.9,3.9,open,0.12,impression
46.1986871,6.14219,1449776052093,429.0,0.0,3.9,3.9,open,0.12,impression
46.200337,6.1416662,1449776112083,435.0,7.471934,3.9,3.9,open,0.12,impression
46.2001062,6.1425781,1449776174088,432.0,0.0,3.9,3.9,open,0.12,impression
46.2001075,6.1425781,1449776234088,433.0,0.0,9.0,9.0,open,0.12,impression
46.199202,6.1434352,1449776294091,430.0,7.4201684,5.0,5.0,open,0.12,impression
46.1964745,6.1473963,1449776354087,439.0,8.107997,4.0,4.0,open,0.12,impression
46.1938084,6.1536468,1449776414104,460.0,3.130016,9.0,9.0,open,0.12,impression
46.193793,6.1536813,1449776462086,468.0,0.0,3.9,3.9,open,0.12,tap
46.193793,6.1536813,1449776462086,468.0,0.0,3.9,3.9,open,0.12,impression
46.1963108,6.1550757,1449776525089,463.0,9.843434,8.0,8.0,open,0.12,impression
46.1963885,6.1520722,1449776585089,460.0,7.5704226,3.9,3.9,open,0.12,impression
46.196561,6.1472097,1449776643101,438.0,11.466237,3.9,3.9,open,0.12,impression
46.1975257,6.1437414,1449776705080,434.0,0.0,7.0,7.0,open,0.12,impression
46.1975219,6.1437332,1449776723100,435.0,0.0,10.0,10.0,open,0.12,lifecycle
46.1975231,6.1437347,1449776727099,435.0,0.0,11.0,11.0,open,0.12,lifecycle
46.1975212,6.1437312,1449776731092,435.0,0.0,11.0,11.0,open,0.12,impression
46.1985752,6.1421446,1449776788080,435.0,0.0,3.9,3.9,open,0.12,impression
46.19997,6.1404267,1449776848096,432.0,10.581532,4.0,4.0,open,0.12,impression
46.1999509,6.1401936,1449776852062,431.0,2.5103185,3.9,3.9,open,0.12,tap
46.1999509,6.1401936,1449776852062,431.0,2.5103185,3.9,3.9,open,0.12,impression
46.199959,6.1401448,1449776854094,432.0,1.3682106,4.0,4.0,open,0.12,tap
46.1999249,6.1401224,1449776858076,433.0,0.21377558,5.0,5.0,open,0.12,impression
46.1998992,6.1400976,1449776864080,433.0,0.0,4.0,4.0,open,0.12,tap
46.1998992,6.1400976,1449776864080,433.0,0.0,4.0,4.0,open,0.12,impression
46.1999065,6.140082,1449776868066,435.0,0.0,4.0,4.0,open,0.12,impression
46.1994887,6.1395752,1449776927071,435.0,0.8605231,6.0,6.0,open,0.12,impression
46.1969247,6.1381702,1449776987086,434.0,2.1833003,7.0,7.0,open,0.12,impression
46.1938651,6.134665,1449777045103,437.0,9.320134,4.0,4.0,open,0.12,impression
46.1916257,6.13574,1449777105086,429.0,0.28071338,4.0,4.0,open,0.12,impression
46.1931313,6.1394436,1449777167087,430.0,10.590019,3.9,3.9,open,0.12,impression
46.1935823,6.1420021,1449777225100,440.0,0.78771824,6.0,6.0,open,0.12,impression
46.1921403,6.1427693,1449777285067,437.0,4.560395,9.0,9.0,open,0.12,impression
46.194359,6.1420655,1449777347074,432.0,0.0,14.0,14.0,open,0.12,impression
46.1958618,6.1425575,1449777407112,440.0,0.93723,10.0,10.0,open,0.12,impression
46.196752,6.1419418,1449777443095,437.0,5.409196,4.0,4.0,dispatching,0.12,impression
46.196752,6.1419418,1449777443095,437.0,5.409196,4.0,4.0,accepted,0.12,impression
46.1972956,6.1420238,1449777449064,432.0,8.227448,4.0,4.0,accepted,0.12,tap
46.1972956,6.1420238,1449777449064,432.0,8.227448,4.0,4.0,accepted,0.12,impression
46.1975472,6.1420391,1449777453057,435.0,6.292575,6.0,6.0,accepted,0.12,lifecycle
46.1975472,6.1420391,1449777453057,435.0,6.292575,6.0,6.0,accepted,0.12,impression
46.197729,6.142129,1449777504088,435.0,0.0,7.0,7.0,accepted,0.12,tap
46.197729,6.142129,1449777504088,435.0,0.0,7.0,7.0,accepted,0.12,lifecycle
46.1977289,6.1421288,1449777511096,435.0,0.0,7.0,7.0,accepted,0.12,impression
46.1977289,6.1421288,1449777513402,0.0,0.0,11.522,11.522,accepted,0.12,tap
46.1977289,6.1421288,1449777513402,0.0,0.0,11.522,11.522,accepted,0.12,impression
46.197729,6.1421288,1449777518113,435.0,0.0,6.0,6.0,arrived,0.12,lifecycle
46.197729,6.1421288,1449777518113,435.0,0.0,6.0,6.0,arrived,0.12,impression
46.1898994,6.1597328,1449777840072,475.0,2.9113915,3.0,3.0,arrived,0.12,lifecycle
46.1898228,6.1597147,1449777845060,479.0,1.605148,4.0,4.0,arrived,0.12,lifecycle
46.1898228,6.1597147,1449777845060,479.0,1.605148,4.0,4.0,arrived,0.12,impression
46.1897932,6.1590909,1449777972076,474.0,0.0,3.0,3.0,arrived,0.12,lifecycle
46.1897091,6.1592149,1449778000096,472.0,0.0,10.0,10.0,arrived,0.12,tap
46.1897091,6.1592149,1449778000096,472.0,0.0,10.0,10.0,arrived,0.12,impression
46.18962,6.1596146,1449778050092,470.0,0.4308132,3.0,3.0,on_trip,0.12,tap
46.1896254,6.1596053,1449778053058,472.0,0.0,3.9,3.9,on_trip,0.12,impression
46.1896334,6.1596172,1449778063089,474.0,0.0,3.9,3.9,on_trip,0.12,tap
46.1896335,6.1596172,1449778078082,474.0,0.0,3.0,3.0,on_trip,0.12,tap
46.1896335,6.1596172,1449778078082,474.0,0.0,3.0,3.0,on_trip,0.12,impression
46.1896353,6.1596185,1449778084062,474.0,0.5403702,4.0,4.0,on_trip,0.12,tap
46.1896353,6.1596185,1449778084062,474.0,0.5403702,4.0,4.0,on_trip,0.12,impression
46.1896736,6.1596265,1449778086065,474.0,2.25,3.0,3.0,on_trip,0.12,lifecycle
46.1896736,6.1596265,1449778086065,474.0,2.25,3.0,3.0,on_trip,0.12,impression
46.1945329,6.1419255,1449778649087,433.0,0.0,12.0,12.0,on_trip,0.12,tap
46.1945329,6.1419255,1449778649087,433.0,0.0,12.0,12.0,on_trip,0.12,lifecycle
46.1945329,6.1419255,1449778649087,433.0,0.0,12.0,12.0,on_trip,0.12,impression
46.1945486,6.1419278,1449778660084,435.0,0.0,11.0,11.0,open,0.12,tap
46.1945486,6.1419278,1449778660084,435.0,0.0,11.0,11.0,open,0.12,impression
46.1945489,6.1419279,1449778663078,435.0,0.0,11.0,11.0,open,0.12,impression
46.1945488,6.1419278,1449778665090,435.0,0.0,11.0,11.0,open,0.12,impression
46.1945488,6.1419278,1449778665090,435.0,0.0,11.0,11.0,open,0.12,tap
46.1946007,6.1419222,1449778668086,436.0,1.6250539,10.0,10.0,open,0.12,impression
46.1944127,6.1408835,1449778729058,438.0,1.0239141,4.0,4.0,open,0.12,impression
46.1945182,6.1362169,1449778789080,422.0,9.150087,3.9,3.9,dispatching,0.12,impression
46.1946737,6.1358782,1449778793082,423.0,6.3003893,3.9,3.9,dispatching,0.12,impression
46.194746,6.1357595,1449778797050,425.0,1.812181,4.0,4.0,accepted,0.12,tap
46.194746,6.1357595,1449778797050,425.0,1.812181,4.0,4.0,accepted,0.12,impression
46.1947429,6.1357602,1449778803071,426.0,0.6407027,3.9,3.9,accepted,0.12,tap
46.1947429,6.1357602,1449778803071,426.0,0.6407027,3.9,3.9,accepted,0.12,impression
46.1947355,6.1357573,1449778805842,0.0,0.0,13.217,13.217,accepted,0.12,lifecycle
46.1947355,6.1357573,1449778805842,0.0,0.0,13.217,13.217,accepted,0.12,impression
46.1899617,6.1397558,1449778935073,427.0,2.8400705,9.0,9.0,accepted,0.12,lifecycle
46.1896417,6.1397111,1449778940073,427.0,6.6454873,14.0,14.0,accepted,0.12,tap
46.1896417,6.1397111,1449778940073,427.0,6.6454873,14.0,14.0,accepted,0.12,impression
46.1894142,6.1396982,1449778944082,428.0,5.8403087,11.0,11.0,arrived,0.12,lifecycle
46.1894142,6.1396982,1449778944082,428.0,5.8403087,11.0,11.0,arrived,0.12,impression
46.1867114,6.1398415,1449779025079,437.0,1.5308168,4.0,4.0,arrived,0.12,tap
46.1867114,6.1398415,1449779025079,437.0,1.5308168,4.0,4.0,arrived,0.12,lifecycle
46.1866994,6.1398495,1449779028084,438.0,0.0,3.9,3.9,on_trip,0.12,impression
46.1866994,6.1398495,1449779028084,438.0,0.0,3.9,3.9,on_trip,0.12,tap
46.1866847,6.1398486,1449779031059,439.0,0.0,3.0,3.0,on_trip,0.12,impression
46.1866768,6.1398532,1449779037078,441.0,0.62201285,4.0,4.0,on_trip,0.12,tap
46.1866768,6.1398532,1449779037078,441.0,0.62201285,4.0,4.0,on_trip,0.12,impression
46.1866768,6.1398532,1449779037078,441.0,0.62201285,4.0,4.0,on_trip,0.12,lifecycle
46.1747915,6.1549156,1449779368088,466.0,0.0,3.9,3.9,on_trip,0.12,tap
46.1747915,6.1549156,1449779368088,466.0,0.0,3.9,3.9,on_trip,0.12,lifecycle
46.174794,6.1549109,1449779371073,466.0,0.0,3.0,3.0,on_trip,0.12,impression
46.1747992,6.1549011,1449779374064,466.0,0.0,3.9,3.9,on_trip,0.12,tap
46.1747992,6.1549011,1449779374064,466.0,0.0,3.9,3.9,on_trip,0.12,impression
46.174798,6.1548991,1449779376075,466.0,0.0,4.0,4.0,open,0.12,impression
46.174798,6.1548991,1449779376075,466.0,0.0,4.0,4.0,open,0.12,tap
46.1747976,6.154897,1449779379061,466.0,0.0,3.0,3.0,open,0.12,impression
46.1751585,6.1538274,1449779441094,469.0,8.538021,4.0,4.0,open,0.12,impression
46.1751036,6.1512001,1449779499087,468.0,7.7901025,3.0,3.0,open,0.12,impression
46.1778193,6.1452246,1449779561079,474.0,8.221369,5.0,5.0,open,0.12,impression
46.1791129,6.1392094,1449779619099,451.0,1.3553228,4.0,4.0,open,0.12,impression
46.1803398,6.1384917,1449779639082,444.0,10.674216,4.0,4.0,open,0.12,tap
46.1803398,6.1384917,1449779639082,444.0,10.674216,4.0,4.0,open,0.12,impression
46.1808361,6.1383527,1449779644078,441.0,10.932635,3.9,3.9,open,0.12,tap
46.1808361,6.1383527,1449779644078,441.0,10.932635,3.9,3.9,open,0.12,impression
46.1812642,6.1382685,1449779649096,442.0,9.6,4.0,4.0,open,0.12,tap
46.1812642,6.1382685,1449779649096,442.0,9.6,4.0,4.0,open,0.12,impression
46.1821001,6.1379918,1449779662061,442.0,8.480094,5.0,5.0,open,0.12,tap
46.1821001,6.1379918,1449779662061,442.0,8.480094,5.0,5.0,open,0.12,impression
46.1823558,6.1378977,1449779665101,441.0,8.080223,5.0,5.0,open,0.12,impression
46.1838474,6.1376808,1449779724091,444.0,8.83,4.0,4.0,open,0.12,impression
46.1874614,6.1374224,1449779781094,444.0,7.440672,4.0,4.0,dispatching,0.12,impression
46.1876443,6.1374319,1449779784054,445.0,6.736416,4.0,4.0,dispatching,0.12,impression
46.1876443,6.1374319,1449779784054,445.0,6.736416,4.0,4.0,dispatching,0.12,tap
46.1876443,6.1374319,1449779784054,445.0,6.736416,4.0,4.0,arrived,0.12,impression
46.1877737,6.1373969,1449779787058,444.0,5.984755,6.0,6.0,arrived,0.12,tap
46.1877737,6.1373969,1449779787058,444.0,5.984755,6.0,6.0,arrived,0.12,impression
46.1877737,6.1373969,1449779787058,444.0,5.984755,6.0,6.0,arrived,0.12,lifecycle
46.1940211,6.1437232,1449780073069,429.0,1.2601587,7.0,7.0,arrived,0.12,tap
46.1940211,6.1437232,1449780073069,429.0,1.2601587,7.0,7.0,arrived,0.12,lifecycle
46.1940237,6.1437228,1449780076054,429.0,0.0,8.0,8.0,arrived,0.12,impression
46.1940351,6.1437267,1449780131089,431.0,0.0,10.0,10.0,on_trip,0.12,tap
46.1940351,6.1437267,1449780131089,431.0,0.0,10.0,10.0,on_trip,0.12,impression
46.1940353,6.1437268,1449780134049,431.0,0.0,10.0,10.0,on_trip,0.12,tap
46.1940353,6.1437268,1449780134049,431.0,0.0,10.0,10.0,on_trip,0.12,impression
46.1940353,6.1437267,1449780137057,431.0,0.0,10.0,10.0,on_trip,0.12,lifecycle
46.1940353,6.1437267,1449780137057,431.0,0.0,10.0,10.0,on_trip,0.12,impression
46.188941,6.1602206,1449780478069,474.0,0.26925823,7.0,7.0,on_trip,0.12,tap
46.188941,6.1602206,1449780478069,474.0,0.26925823,7.0,7.0,on_trip,0.12,lifecycle
46.188941,6.1602206,1449780478069,474.0,0.26925823,7.0,7.0,on_trip,0.12,impression
46.1889449,6.1602355,1449780483080,479.0,0.0,9.0,9.0,on_trip,0.12,tap
46.1889449,6.1602355,1449780483080,479.0,0.0,9.0,9.0,on_trip,0.12,impression
46.1889449,6.1602355,1449780483080,479.0,0.0,9.0,9.0,open,0.12,impression
46.1889463,6.1602361,1449780486048,479.0,0.0,9.0,9.0,open,0.12,tap
46.1889448,6.1602347,1449780488051,480.0,0.0,8.0,8.0,open,0.12,impression
46.1897687,6.1560456,1449780549075,478.0,9.320263,4.0,4.0,open,0.12,impression
46.1929171,6.152943,1449780609455,0.0,0.0,9.307,9.307,open,0.12,impression
46.193313,6.1515171,1449780625072,450.0,0.2720294,3.0,3.0,open,0.12,lifecycle
46.1933038,6.1512793,1449780635056,449.0,6.161371,4.0,4.0,open,0.12,lifecycle
46.1933038,6.1512793,1449780635056,449.0,6.161371,4.0,4.0,open,0.12,impression
46.1945447,6.1494179,1449780695080,447.0,0.0,3.0,3.0,open,0.12,impression
46.1922022,6.1467597,1449780757085,447.0,6.4203815,12.0,12.0,open,0.12,impression
46.1910632,6.1438162,1449780817087,426.0,5.412079,9.0,9.0,open,0.12,impression
46.1939962,6.1435157,1449780876072,444.0,7.3236127,9.0,9.0,open,0.12,impression
46.1974162,6.1430106,1449780936072,447.0,3.6934674,10.0,10.0,open,0.12,impression
46.1992572,6.1433135,1449780996071,429.0,0.0,4.0,4.0,open,0.12,impression
46.1995321,6.1430019,1449781055095,431.0,6.2082524,4.0,4.0,open,0.12,impression
46.199307,6.1421929,1449781102077,431.0,0.0,3.9,3.9,offline,0.12,tap
46.199307,6.1421929,1449781102077,431.0,0.0,3.9,3.9,offline,0.12,lifecycle
46.199307,6.1421929,1449781102077,431.0,0.0,3.9,3.9,offline,0.12,impression
46.199307,6.1421929,1449781102077,431.0,0.0,3.9,3.9,open,0.12,tap
46.1993709,6.1421834,1449783311066,439.0,0.0,9.0,9.0,open,0.12,impression
46.1993644,6.1421846,1449783371068,440.0,0.0,10.0,10.0,open,0.12,impression
